"N°","Color","Equipo Autonomo","Prioridad","Fecha apertura","Descripción anomalia","Estado actual"
"744","Roja","Planta de Mezclado","Alta","2021-01-20T17:02:23.199Z","Fisura en descarga de aditivos del silo 54 generando perdida, soldar","Cerrada"
"745","Roja","Planta de Mezclado","Alta","2021-01-20T17:07:57.039Z","Fuga de aceite en visor reductor Silo 30 aditivos","Cerrada"
"746","Roja","Planta de Mezclado","Alta","2021-01-20T17:20:33.348Z","Tapa balanza W3 sin una manga y la otra dañada","Cerrada"
"747","Roja","Calandrado","Alta","2021-01-28T13:47:49.191Z","Falta protección de cuchilla de corte","Cerrada"
"748","Roja","Alimentación y Extrusión","Alta","2021-01-28T18:27:20.208Z","falta protección en el motor del planetario","Cerrada"
"749","Roja","Servicios Auxiliares","Media","2021-02-17T19:56:41.324Z","Manguera de ventilación  del motor rolo superior esta muy deteriorada
Se requiere remplazar","Cerrada"
"750","Roja","Servicios Auxiliares","Media","2021-02-17T20:00:52.102Z","Manguera de aire del motor del rolo medio muy deteriorada, se requiere remplazar","Cerrada"
"751","Roja","Servicios Auxiliares","Media","2021-02-17T20:02:09.154Z","La manguera de alimentación de aire del motor del rolo inferior esta muy deteriorada, requiere ser remplazada","Cerrada"
"752","Roja","Laminadora","Alta","2021-02-19T19:42:56.650Z","La balanza esta conectada con una prolongación/alargue con riesgo eléctrico de ser enganchado en los movimientos de materiales.","Cerrada"
"753","Roja","Laminadora","Media","2021-02-22T15:42:12.754Z","Cañería de Rolo tractor de alimentación sin aislante.","Cerrada"
"754","Roja","Laminadora","Media","2021-02-22T15:50:46.557Z","Se descarga rápido la batería  del carro eléctrico,(la blanca).Cambiar la batería por nueva.","Cerrada"
"755","Roja","Alimentación y Extrusión","Media","2021-02-22T16:45:53.828Z","Cambiar de ubicación de equipo- despejar zona ","Cerrada"
"756","Roja","Cortadora WT","Media","2021-02-26T21:06:28.915Z","Mesa de transporte más angosta que las bobinas de diámetro 600 mm. Golpean los sensores","Cerrada"
"757","Roja","Cortadora WT","Media","2021-02-26T21:08:33.596Z","Luminarias quemadas sobre la línea de empaque","Cerrada"
"758","Roja","Cortadora WT","Media","2021-02-26T21:27:12.859Z","Pérdida de aceite centralina hidráulica - Sistema de contención insuficiente","Abierta"
"759","Roja","Cortadora WT","Alta","2021-02-26T21:32:10.652Z","Pulsador de emergencia lado interno rebobinador roto","Cerrada"
"760","Roja","Cortadora WT","Media","2021-02-26T21:33:32.483Z","Pérdida de aceite en tablero azul de presión de rolo opresor","Cerrada"
"761","Roja","Cortadora WT","Media","2021-02-26T21:35:42.953Z","Colocar tapa a bandeja portacables al lado de tablero eléctrico principal","Cerrada"
"762","Roja","Cortadora WT","Alta","2021-02-26T21:37:59.153Z","Cinta de transporte de bobinas deteriorada - mancha las bobinas","Cerrada"
"763","Roja","Cortadora WT","Media","2021-02-26T21:39:46.990Z","Pérdida de aceite centralina - Modificar bandeja - Eliminar pérdida","Abierta"
"764","Roja","Cortadora WT","Alta","2021-02-26T21:40:56.133Z","Pérdida de aceite cilindró hidráulico lado tracción","Cerrada"
"765","Roja","Cortadora WT","Alta","2021-02-26T21:42:01.920Z","Pérdida de aceite cilindro hidráulico lado operador","Cerrada"
"766","Roja","Cortadora WT","Media","2021-02-26T21:44:29.345Z","Pérdida de agua/aceite del sistema de filtros de aire comprimido, lado tracción","Cerrada"
"767","Roja","Cortadora WT","Alta","2021-02-26T21:45:50.510Z","Pérdida de aceite motor balanza 1 (ENTRADA)","Abierta"
"768","Roja","Cortadora WT","Alta","2021-02-26T21:46:52.396Z","Pérdida de aceite motor balanza 1 (entrada)","Cerrada"
"769","Roja","Cortadora WT","Media","2021-02-26T21:49:12.618Z","Pérdida de aceite motor final de línea de empaque","Cerrada"
"770","Roja","Cortadora WT","Alta","2021-02-26T21:50:20.127Z","Pérdida de aceite en manguera selladora 1","Cerrada"
"771","Roja","Cortadora WT","Alta","2021-02-26T21:51:18.209Z","Bandejas pasacables sin tapa - cables expuestos","Cerrada"
"772","Roja","Laminadora","Alta","2021-03-02T18:02:30.413Z","Cañería con temperatura de 60°C sin aislante","Cerrada"
"773","Roja","Laminadora","Alta","2021-03-02T18:36:29.719Z","Se coloca precinto en el cilindro para generar un tope, pudiendo empalmar bobinas de RX160","Abierta"
"774","Roja","Laminadora","Alta","2021-03-02T18:48:17.591Z","Cambiar de Lugar el toma corriente eléctrico de carga de batería de carro.","Cerrada"
"1685","Roja","Cortadora WT","Alta","2021-03-09T15:19:09.889Z","Bobina queda entre medio de cinta parada y cinta en marcha y rompe bolsa, pasando embolsadora N°2","Abierta"
"1686","Roja","Laminadora","Alta","2021-03-15T22:39:32.460Z","Conexiónes con prolongación, riesgo de accidente ","Cerrada"
"1687","Roja","Calandrado","Media","2021-03-22T18:43:45.925Z","Al mover la campana hacia adelante -gotea aceite sobre perfil ""C"" -Poner Manguera con reten","Cerrada"
"1688","Roja","Planta de Mezclado","Alta","2021-03-22T18:57:41.537Z","Faltante de tapa de  bandeja porta cable de alimentación del molino ,bandeja en mal estado","Cerrada"
"1689","Roja","Cortadora WT","Baja","2021-03-25T23:50:37.746Z","Fuga de aire en embolsadora 2","Cerrada"
"1690","Roja","Calandrado","Alta","2021-03-26T15:52:40.275Z","Gotera sobre tablero, proveniente de equipo de frio de L43","Cerrada"
"1691","Roja","Laminadora","Alta","2021-03-26T17:04:18.291Z","AISLANTE CAÑOS DE AGUA FRÍA ESTAN ROTOS PROVOCANDO CONDENSACIÓN DE AGUA, QUE TERMINA GOTEANDO EN EL PISO, PUDIENDO PROBOCAR UNA CAIDA","Cerrada"
"1692","Roja","Planta de Mezclado","Alta","2021-03-26T19:31:37.182Z","La balanza no anda ,fue llevada del sector a empaque","Cerrada"
"1693","Roja","Cortadora WT","Alta","2021-03-26T19:39:32.899Z","1-Colocar descargador de estática a la linea WT. La linea se ensucia y levanta la suciedad del suleo2-Colocar escobillas auto limpiantes a las lineas","Abierta"
"1694","Roja","Cortadora WT","Alta","2021-03-26T19:56:37.907Z","Cambiar el tornillo que controla la posición del cabezal para que quede el eje horizontal","Cerrada"
"1695","Roja","Laminadora","Alta","2021-03-30T02:44:32.433Z","Descarga rapida de baterias","Cerrada"
"1696","Roja","Calandrado","Alta","2021-03-30T15:38:56.462Z","El soporte de la barra del bobinador rojo del lado operador se encuentra trabado, el operario debe levantar levemente la barra con la grúa para que el soporte seda y se pueda abrir","Abierta"
"1697","Roja","Laminadora","Alta","2021-03-30T19:04:56.178Z","Perdida de aceite nivel inferior de zona 1 de horno de atemperado.","Cerrada"
"1698","Roja","Planta de Mezclado","Alta","2021-03-30T23:02:50.800Z","Protección del volante de inercia rota, reparar","Cerrada"
"1699","Roja","Calandrado","Media","2021-03-30T23:52:24.626Z","No hay circulación de agua en circuito refrigeración brida camisa extrusor/reductor","Cerrada"
"1700","Roja","Calandrado","Alta","2021-03-31T00:27:04.597Z","Cuchillas del molino deterioradas, cambiar(molino Dreher)","Cerrada"
"1701","Roja","Calandrado","Alta","2021-03-31T00:31:37.193Z","Ventilador refrigeración motor traino quemado, remplazar","Cerrada"
"1702","Roja","Calandrado","Alta","2021-03-31T00:38:45.887Z","El molino en la parte posterior tiene una abertura que permite ingreso de elementos a las cuchillas de este.","Cerrada"
"1703","Roja","Cortadora WT","Alta","2021-04-01T19:03:10.543Z","Cuando se realiza el empaque de bobinas de 1200 mm de ancho y 185 Kg aproximadamente de peso se tiene riesgo de golpe y atrapamiento por uso de manipulador. Al ser tan ancha la bobina el operador para pesarla queda en encerrado entre la cinta transportadora y el cerramiento con poca posibilidad de movimiento.","Cerrada"
"1704","Roja","Cortadora WT","Media","2021-04-04T14:34:23.528Z","Aplicador etiquetas 2 suelto hace que falle, fijar","Cerrada"
"1705","Roja","Calandrado","Alta","2021-04-04T15:16:27.536Z","Las trabas de fijación de los carbones no están correctamente aseguradas.","Cerrada"
"1706","Roja","Calandrado","Alta","2021-04-04T15:27:58.218Z","Acople del motor desplazado, corregir","Cerrada"
"1707","Roja","Servicios Auxiliares","Alta","2021-04-05T11:30:32.514Z","La bomba está clavada, no gira y salta la protección. Cambiar bomba","Cerrada"
"1708","Roja","Cortadora Euromac","Media","2021-04-06T10:11:31.796Z","Se salió perfil del extractor de refile ","Cerrada"
"1709","Roja","Cortadora WT","Media","2021-04-07T10:42:41.583Z","Brazo BCH011 tiene 4 picos rotos, remplazar.","Cerrada"
"1710","Roja","Cortadora WT","Alta","2021-04-07T14:43:34.161Z","Los caños para armar los brazos al igual que los platos y cuchillas están oxidados .Al cortar el blanco el operador se le mancha con oxido las manos que luego mancha el film.","Cerrada"
"1711","Roja","Cortadora WT","Media","2021-04-07T15:26:10.919Z","A las bandas transportadora del carro L1 le falta tensión","Cerrada"
"1712","Roja","Calandrado","Alta","2021-04-08T07:15:13.456Z","NO ABRE BIEN MANDRIL BOBINADOR ROJO","Cerrada"
"1713","Roja","Servicios Auxiliares","Media","2021-04-08T15:36:59.363Z","EN ZONA DE YUNTO DE TORNILLO EXTRUSOR FALTA ILUMINACION FOCALIZADA, ZONA DE QUEMADURAS EN LIMPIEZAS DE MAQUINA.","Cerrada"
"1714","Roja","Laminadora","Alta","2021-04-09T18:50:25.814Z","Enchufe roto ","Cerrada"
"1715","Roja","Laminadora","Media","2021-04-10T20:48:27.124Z","Faltante de manija para acceder al interior del molino","Cerrada"
"1716","Roja","Cortadora WT","Media","2021-04-16T13:03:50.191Z","Motorreductor mesa antes de balanza con perdida de aceite","Abierta"
"1717","Roja","Cortadora WT","Media","2021-04-16T13:04:54.065Z","Motorreductor mesa después de la segunda embolsadora con perdida de aceite","Abierta"
"1718","Roja","Cortadora WT","Media","2021-04-16T13:06:06.454Z","Motorreductor mesa rodillo comienzo L1 con perdida de aceite","Abierta"
"1719","Roja","Alimentación y Extrusión","Media","2021-04-17T23:43:42.101Z","LLAVE NEUMATICA TITAN PIERDE ACEITE","Cerrada"
"1720","Roja","Planta de Mezclado","Media","2021-04-19T08:37:25.711Z","Fuga de aire en silos de resina ","Cerrada"
"1721","Roja","Cortadora WT","Alta","2021-04-19T18:50:27.966Z","rodamiento lineal defectuoso , manija de fijación rota ","Cerrada"
"1722","Roja","Cortadora WT","Baja","2021-04-19T23:39:31.509Z","Guía soporte cuchillas de corte con rodamientos lineales rotos- Perilla de ajuste rota","Cerrada"
"1723","Roja","Calandrado","Alta","2021-04-20T23:33:54.600Z","EXTENDER PISO DE PLATAFORMA DE EXTRUSOR LADO TRACCION POR RIESGO A CAIDAS
","Cerrada"
"1724","Roja","Planta de Mezclado","Alta","2021-04-21T13:17:22.941Z","Colocar Balanza en piso del turbo para así evitar escalera que puede producir caída de la misma y generar una lesión","Cerrada"
"1725","Roja","Planta de Mezclado","Alta","2021-04-21T13:34:05.195Z","La luz de alarma se encuentra alta. Debe colocarse en planta baja ,colocar alarma sonora y lumínica al lado del soporte donde van los bolsones.","Abierta"
"1726","Roja","Cortadora WT","Alta","2021-04-22T15:08:18.910Z","Tablero eléctrico en la zona de la WT obstruido por canasto de bujes","Cerrada"
"1727","Roja","Cortadora Euromac","Media","2021-04-22T15:13:32.139Z","Obstrucción del sistema de aspiración de viruta de bujes en la cortadora de bujes ","Cerrada"
"1728","Roja","Calandrado","Alta","2021-04-23T14:00:34.485Z","Durante los preparativos largada de maquina se detiene central hidráulica. Cambiar manguera Hidráulica desde bomba  a bancada.","Cerrada"
"1729","Roja","Calandrado","Alta","2021-04-23T14:19:11.839Z","Durante los preparativos largada de maquina se detiene central hidráulica. Revisar frecuencia de Preventivo de revisión de nivel de aceite de centralina. Ajustar Frecuencia establecida. Establecer el método.","Cerrada"
"1730","Roja","Calandrado","Alta","2021-04-23T14:53:48.596Z","La mesa volteadora tiene el Cilindro roto por falla en cilindro.","Cerrada"
"1731","Roja","Calandrado","Alta","2021-04-23T19:08:45.026Z","Central hidráulica con bajo nivel de aceite","Cerrada"
"1732","Roja","Cortadora Euromac","Media","2021-04-23T19:25:26.469Z","El aplicador se acciona antes de que salga la etiqueta, reparar.","Cerrada"
"1733","Roja","Cortadora WT","Alta","2021-04-23T19:52:11.701Z","Cilindro hidráulico lado tracción regulado con mayor extensión que el del lado operador o bien se está aflojando, regular. ","Cerrada"
"1734","Roja","Calandrado","Media","2021-04-25T12:38:22.311Z","PUERTA INTERNA CORREDIZA DE CERRAMIENTO BOBINADORES
SE CAE DE GUIA ROSCA FALSEADA ","Cerrada"
"1735","Roja","Alimentación y Extrusión","Alta","2021-04-25T14:33:10.043Z","EXTENDER PISO CARRO EXTRUSOR LADO TRACCION","Cerrada"
"1736","Roja","Alimentación y Extrusión","Alta","2021-04-26T13:55:31.648Z","ROTURA FLEXIBLE DEL YUNTO DEL TORNILLO DEL EXTRUSOR","Cerrada"
"1737","Roja","Cortadora WT","Alta","2021-04-27T14:29:28.190Z","Falta soporte en area de liberación de pallet para colocar el PE que cubre los pallet. El rollo queda suelto, rodando en el piso. Realizar un pie","Abierta"
"1738","Roja","Planta de Mezclado","Alta","2021-04-27T15:01:20.205Z","Programar bloqueo de contraseña para Taras de Balanzas y Temperaturas.Reporte 4300424 y 4300442","Cerrada"
"1739","Roja","Servicios Auxiliares","Alta","2021-04-27T15:40:44.108Z","En las oficina de Programacion e Ingenieria de proceso, se observan cables canal con cables expuesto al exterior. Reparar. colocar tapa a las partes desprotejidas. (No es taller de mantenimiento)","Cerrada"
"1740","Roja","Calandrado","Alta","2021-04-28T16:39:53.104Z","PLUMA NO FUNCIONA","Cerrada"
"1741","Roja","Cortadora WT","Media","2021-05-01T15:40:58.405Z","EL sistema que bobina el papel no funciona correctamente y genera problemas en la aplicación de las etiquetas.","Cerrada"
"1742","Roja","Cortadora WT","Media","2021-05-01T15:51:29.559Z","Falla volteador lado 2, se acciona solo antes de que llegue la bobina","Cerrada"
"1743","Roja","Planta de Mezclado","Media","2021-05-01T16:12:47.244Z","Balanza W4 de líquidos marca vacía -1.98 kg, poner a cero","Cerrada"
"1744","Roja","Cortadora Euromac","Media","2021-05-01T16:18:23.496Z","El rolo opresor inferior se baja solo","Cerrada"
"1745","Roja","Alimentación y Extrusión","Alta","2021-05-04T14:55:24.225Z","El ducto de extracción tiene perdida debido a el fuelle que no cierra en forma hermética.","Abierta"
"1745","Roja","Alimentación y Extrusión","Alta","2021-05-04T14:55:24.280Z","El ducto de extracción tiene perdida debido a el fuelle que no cierra en forma hermética.","Abierta"
"1745","Roja","Alimentación y Extrusión","Alta","2021-05-04T14:55:24.584Z","El ducto de extracción tiene perdida debido a el fuelle que no cierra en forma hermética.","Abierta"
"1746","Roja","Planta de Mezclado","Alta","2021-05-04T14:58:08.731Z","La extracción debajo de los rolos de estiro no esta instalada, se genera condensado de vapores en la fosa que se deposita sobre rolos de estiro y equipos del área generando fallas.","Abierta"
"1747","Roja","Planta de Mezclado","Alta","2021-05-04T15:43:14.463Z","Realizar estándar de medición de Rugosidad","Abierta"
"1747","Roja","Planta de Mezclado","Alta","2021-05-04T15:43:24.688Z","Realizar estándar de medición de Rugosidad","Cerrada"
"1748","Roja","Planta de Mezclado","Alta","2021-05-04T15:46:55.526Z","Restablecer condición básica de rugosidad en rolos fuera de especificación.","Abierta"
"1749","Roja","Cortadora WT","Alta","2021-05-05T14:36:54.937Z","No sale etiqueta completamente, un ciclo sale la mitad, otro menos, otro más.","Cerrada"
"1750","Roja","Cortadora WT","Alta","2021-05-05T14:42:08.478Z","Brazo BCH007 al colocar el buje se frena y no gira.","Cerrada"
"1751","Roja","Cortadora WT","Alta","2021-05-05T15:29:12.994Z","No funciona sistema que asegura que la bobina salga sin la etiqueta","Cerrada"
"1752","Roja","Cortadora WT","Media","2021-05-05T15:37:44.833Z","Durante cambio de rodamiento se detecta pieza que vincula soporte del plato y este último desgastadas, cambiar.","Cerrada"
"1753","Roja","Cortadora WT","Alta","2021-05-05T15:42:52.456Z","Debobinador hace ruido, tornillos sueltos.","Cerrada"
"1754","Roja","Alimentación y Extrusión","Alta","2021-05-06T04:31:28.053Z","esparrago parte superior lado operador del cabezal desajustado","Cerrada"
"1755","Roja","Alimentación y Extrusión","Alta","2021-05-06T04:46:01.489Z","acoples de termocupla de cabezal ","Cerrada"
"1756","Roja","Alimentación y Extrusión","Alta","2021-05-06T05:46:00.447Z","titan no funciona bien ","Cerrada"
"1757","Roja","Laminadora","Media","2021-05-06T19:31:20.876Z","El chapón que se encuentra detrás de carro de alimentación de calandra en lado derecho ,donde esta motor de planetario esta doblado y se cae debajo de la fosa para cables y es un riesgo de caida.","Cerrada"
"1758","Roja","Calandrado","Media","2021-05-08T07:58:23.399Z","botón stop de freno del manipulador suelto","Cerrada"
"1759","Roja","Cortadora Euromac","Alta","2021-05-10T13:22:50.046Z","LA barra anti Colisión no funciona. Indica colisión permanente. SE deja puenteado el sensor. Colocar sensor nuevo","Cerrada"
"1760","Roja","Laminadora","Media","2021-05-10T13:45:54.701Z",".Incluir Tarea de revisión de alojamiento de chaveteros en preventivo de motor de rolo superior.","Cerrada"
"1761","Roja","Planta de Mezclado","Media","2021-05-10T19:04:06.211Z","Falta una parte de la reja del desagüe que va desde la sala de líquidos al poso.   ","Cerrada"
"1761","Roja","Planta de Mezclado","Media","2021-05-10T19:04:06.400Z","Falta una parte de la reja del desagüe que va desde la sala de líquidos al poso.   ","Cerrada"
"1761","Roja","Planta de Mezclado","Media","2021-05-10T19:04:08.427Z","Falta una parte de la reja del desagüe que va desde la sala de líquidos al poso.   ","Cerrada"
"1762","Roja","Calandrado","Media","2021-05-14T00:07:36.858Z","cuchilla  refile no corta bien","Cerrada"
"1763","Roja","Calandrado","Alta","2021-05-16T20:42:11.229Z","perdida de aire","Cerrada"
"1764","Roja","Alimentación y Extrusión","Alta","2021-05-18T23:58:43.512Z","contactor del cabezal roto","Cerrada"
"1765","Roja","Calandrado","Alta","2021-05-19T00:06:29.944Z","marca falla GM PARRILLA DE ESTIRO","Cerrada"
"1766","Roja","Cortadora Euromac","Media","2021-05-19T20:50:08.493Z","Toma corriente suelto en puesto de empaque. hacer pie con toma","Abierta"
"1767","Roja","Cortadora Euromac","Media","2021-05-19T20:53:02.886Z","Pérdida de aceite en motor de cinta selladora","Abierta"
"1768","Roja","Cortadora Euromac","Media","2021-05-19T20:54:31.144Z","Identificar rango de trabajo en central hidráulica bobinador","Abierta"
"1769","Roja","Cortadora Euromac","Media","2021-05-19T20:56:05.126Z","manguera neumática de 10 mm deteriorada","Cerrada"
"1770","Roja","Cortadora Euromac","Alta","2021-05-19T20:58:53.576Z","Agua en el sistema de aire comprimido afecta sistema de cuchillas y barra rebobinadora de refil","Abierta"
"1771","Roja","Cortadora Euromac","Media","2021-05-19T20:59:53.338Z","Pérdida de aceite en motor de cinta selladora","Abierta"
"1772","Roja","Cortadora Euromac","Alta","2021-05-19T21:02:59.842Z","Falta iluminación en sala pharma - 3 plafones apagados","Abierta"
"1773","Roja","Cortadora Euromac","Baja","2021-05-19T21:04:17.808Z","No hay porta rollos para cinta de empalme","Abierta"
"1774","Roja","Cortadora Euromac","Baja","2021-05-19T21:05:23.925Z","No funciona dispenser de agua del sector","Cerrada"
"1775","Roja","Cortadora Euromac","Alta","2021-05-19T21:09:01.069Z","Tablero eléctrico sin identificar como riesgo eléctrico (zancaner)","Cerrada"
"1776","Roja","Cortadora Euromac","Alta","2021-05-19T21:10:22.616Z","Faltante reja de seguridad al final de la línea de empaque","Cerrada"
"1777","Roja","Cortadora Euromac","Alta","2021-05-19T21:12:20.051Z","Selladora abierta sin reja de protección","Abierta"
"1778","Roja","Cortadora Euromac","Baja","2021-05-19T21:19:16.625Z","Tablero inclinado sobra la pared, riesgo de caída","Abierta"
"1779","Roja","Cortadora Euromac","Media","2021-05-19T21:20:18.039Z","Ventiladores muy altos los enchufes","Abierta"
"1780","Roja","Cortadora Euromac","Alta","2021-05-19T21:21:46.759Z","Tornillo sin fin del carro de descarga salpica grasa. Riesgo de contaminación del material","Abierta"
"1781","Roja","Cortadora Euromac","Media","2021-05-19T21:24:22.187Z","Manguera pistola de aire tirada en el suelo. Colocar manguera enrollable","Abierta"
"1782","Roja","Cortadora Euromac","Alta","2021-05-19T21:25:45.391Z","Elevar portón de salida 2 para evitar que los carros choquen en el marco superior","Cerrada"
"1783","Roja","Cortadora Euromac","Media","2021-05-19T21:33:13.811Z","Columna de soporte de techo golpeada","Abierta"
"1784","Roja","Cortadora Euromac","Alta","2021-05-19T21:38:08.678Z","Dispensador de bolsa para selladora con poco espacio","Abierta"
"1785","Roja","Cortadora Euromac","Media","2021-05-19T21:41:27.834Z","láminas de polietileno paradas al lado de la máquina. Fabricar dispenser","Abierta"
"1786","Roja","Cortadora Euromac","Media","2021-05-19T21:43:46.071Z","Definir lugar para el trípode al lado del debobinador y demarcar piso","Abierta"
"1787","Roja","Cortadora Euromac","Alta","2021-05-19T21:44:49.871Z","Bobinas en sector de tránsito. Colocar estanterías","Cerrada"
"1788","Roja","Cortadora Euromac","Alta","2021-05-19T21:48:46.248Z","Bobinas obstruyen acceso a portones","Cerrada"
"1789","Roja","Cortadora Euromac","Alta","2021-05-19T21:54:48.996Z","Falta perno para manipulador para buje de 6 pulgadas","Cerrada"
"1790","Roja","Cortadora Euromac","Media","2021-05-19T23:00:03.264Z","Encendido y apagado de cortadora de bujes caixeiro mal ubicada","Cerrada"
"1791","Roja","Cortadora Euromac","Media","2021-05-19T23:13:47.352Z","Bandejas pasacables sin tapa en toda la máquina","Abierta"
"1792","Roja","Cortadora WT","Alta","2021-05-19T23:15:20.776Z","Falta protección adecuada dispenser de polietileno","Cerrada"
"1793","Roja","Cortadora WT","Alta","2021-05-19T23:17:55.696Z","Bulones pasantes a nivel piso en zona desbobinador","Cerrada"
"1794","Roja","Cortadora WT","Alta","2021-05-19T23:20:26.161Z","Tablero eléctrico abierto sin cerradura","Cerrada"
"1795","Roja","Cortadora WT","Media","2021-05-19T23:23:18.742Z","Dispenser de polietileno atado con precinto","Cerrada"
"1796","Roja","Cortadora WT","Media","2021-05-19T23:25:52.587Z","Luminarias quemadas en sala pharma","Cerrada"
"1797","Roja","Cortadora Euromac","Baja","2021-05-19T23:33:05.310Z","Rodillo roto en la cinta transportadora donde baja la bobina del robot","Abierta"
"1798","Roja","Cortadora Euromac","Baja","2021-05-19T23:34:14.325Z","Mejorar el sistema de tope al abrir la puerta de etiquetadora 1","Abierta"
"1799","Roja","Cortadora Euromac","Baja","2021-05-19T23:35:21.807Z","Cable canal de datos y alimentación sin identificación","Cerrada"
"1800","Roja","Cortadora Euromac","Alta","2021-05-19T23:36:14.070Z","Insectocutor quemado","Cerrada"
"1801","Roja","Cortadora WT","Alta","2021-05-19T23:39:06.123Z","Bobinas se traban en rieles en desuso","Cerrada"
"1802","Roja","Oficina","Alta","2021-05-20T19:55:05.140Z","Se observa en el rack ¨I¨ de almacén 2 largueros en mal estado. Se procedió a sacar los pallets que tenia encima, solo falta cambiar los largueros por unos en buen estado. ","Cerrada"
"1803","Roja","Planta de Mezclado","Alta","2021-05-21T01:00:56.638Z","A la válvula de descarga del enfriador le falta el oring ","Cerrada"
"1804","Roja","Calandrado","Media","2021-05-26T10:31:58.281Z","flexible colgando en entrada de fosa","Cerrada"
"1805","Roja","Servicios Auxiliares","Alta","2021-05-26T13:14:59.659Z","Se observa tablero eléctrico abierto ","Cerrada"
"1806","Roja","Calandrado","Media","2021-05-27T11:51:58.315Z","reflector caído","Cerrada"
"1807","Roja","Servicios Auxiliares","Alta","2021-05-28T16:48:37.773Z","variacion en el indicador  del planetario, sube y baja.","Cerrada"
"1808","Roja","Calandrado","Alta","2021-05-28T17:01:40.156Z","Revisar funcionamiento de los descargadores de estática.","Cerrada"
"1809","Roja","Calandrado","Alta","2021-05-28T17:03:13.391Z","Realizar sondeo de rolos de goma para asegurar evitar problemas con los espesores bajos.","Abierta"
"1810","Roja","Servicios Auxiliares","Alta","2021-05-31T16:22:27.768Z","difícil manipular el carro con una rueda así y puede ocasionar un accidente-","Cerrada"
"1811","Roja","Alimentación y Extrusión","Media","2021-06-01T14:39:28.757Z","la chapa de la tapa esta desoldada y puede ocasionar corte en manos o dedos.","Cerrada"
"1812","Roja","Planta de Mezclado","Alta","2021-06-01T15:54:51.225Z","LAs mangas del ciclon de refile al acumularse material se caen con riesgo de golpear a los que estan debajo.Colocar labio a velas de ciclon de refile para evitar la caida de las velas llenas","Abierta"
"1813","Roja","Cortadora WT","Media","2021-06-02T13:02:03.450Z","burlete del listón de apriete agarrado con cinta pvc y no pegado como corresponde ,,esto trae complicaciones al momento de realizar el corte de bandas ya que produce que las mismas se corran ","Cerrada"
"1814","Roja","Alimentación y Extrusión","Alta","2021-06-02T13:45:01.531Z","se puede quedar mano atrapada al querer hacer pasaje a nano.","Abierta"
"1815","Roja","Servicios Auxiliares","Alta","2021-06-02T13:49:10.143Z","se observa aceite derramado en entorno de bomba hidráulica de rolo gofrador.","Cerrada"
"1816","Roja","Alimentación y Extrusión","Alta","2021-06-02T14:51:47.864Z","NO FUNCIONAN CORRESCTAMENTE DESCARGADORES, OCASIONA MAL ACOMODADO DE LAS HOJAS.","Cerrada"
"1817","Roja","Alimentación y Extrusión","Alta","2021-06-02T15:40:27.592Z","colocar todos los tornillos iguales, cabeza exagonal. ","Cerrada"
"1818","Roja","Calandrado","Alta","2021-06-02T15:44:49.496Z","ocasiona mal bobinado de bobinas al cliente.","Cerrada"
"1817","Roja","Planta de Mezclado","Alta","2021-06-02T16:00:02.993Z","Bloquear el acceso a tablero donde esta comando de Bombas de transporte de compuesto al lado de carro extrusor","Abierta"
"1819","Roja","Calandrado","Alta","2021-06-02T23:15:45.471Z","Gofrado irregular entre extremos de la lámina. Gofrado va disminuyendo con el tiempo de aplicación. ","Cerrada"
"1820","Roja","Calandrado","Alta","2021-06-02T23:32:55.858Z","Alto scrap en Op que son corte en hojas, por puesta a punto y variación de medida","Abierta"
"1821","Roja","Servicios Auxiliares","Alta","2021-06-03T12:25:10.280Z","Colocar luz estroboscópica o roja para que se accionen cada vez que los carros transportadores se muevan. ","Abierta"
"1822","Roja","Servicios Auxiliares","Alta","2021-06-03T12:30:29.314Z","Reporte de incidente N° 12 - Guillotina 
Colocar botón de parada de emergencia, mejorar las protecciones de seguridad para que no permita el ingreso de la mano del operador mientras esta en funcionamiento y realizar un relevamiento completo de la instalación eléctrica para verificar su correcto funcionamiento. ","Cerrada"
"1823","Roja","Planta de Mezclado","Media","2021-06-03T19:55:51.047Z","LAs bolsas de PE y los restos que quedan de las selladoras estan desordenadas y caen al piso. Al acomodar las bobinas nuevasde PE se dejan cerca de la maquina paradas con riesgo de caerse, obstruyendo el paso. Fabricar un rack donde se guarden en forma horizontal","Abierta"
"1824","Roja","Cortadora WT","Alta","2021-06-04T19:19:51.855Z","AL MOVERSE PARA AJUSTAR EL DIAMETRO LA REGLA TIENE UN CABLE SUELTO QUE SE CORTO Y CONECTO EN LA MISMA POSICION","Cerrada"
"1825","Roja","Alimentación y Extrusión","Alta","2021-06-07T07:54:39.960Z","rotura de flexible del yunto del tornillo extrusor","Cerrada"
"1826","Roja","Laminadora","Alta","2021-06-08T23:29:26.660Z","Cambiar de lugar toma de corriente eléctrica carga de batería carro","Cerrada"
"1827","Roja","Laminadora","Alta","2021-06-08T23:36:12.035Z","Brazos porta rollo de strech se salen de posición pudiendo golpear a los operarios ","Cerrada"
"1828","Roja","Cortadora WT","Media","2021-06-09T11:53:05.681Z","Falta de protecciones en embolsadora y riesgo de atrapamiento","Cerrada"
"1829","Roja","Servicios Auxiliares","Alta","2021-06-11T14:28:51.456Z","Se observa extintor con riesgo de caída, ya que los tornillos de sujeción del soporte metálico están salidos. Se quito el extintor del soporte ","Cerrada"
